Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
145	Spectrogram 1	1	497.147971595	497.356758653	0.0	22050.0	0.209	22050.0	-44.4	
146	Waveform 1	1	497.356758653	497.552891951	0.0	22050.0	0.196	22050.0		
146	Spectrogram 1	1	497.356758653	497.552891951	0.0	22050.0	0.196	22050.0	-43.9	
147	Waveform 1	1	501.864464134	502.104885595	0.0	22050.0	0.240	22050.0		
147	Spectrogram 1	1	501.864464134	502.104885595	0.0	22050.0	0.240	22050.0	-49.5	
148	Waveform 1	1	502.155500640	502.326326415	0.0	22050.0	0.171	22050.0		
148	Spectrogram 1	1	502.155500640	502.326326415	0.0	22050.0	0.171	22050.0	-47.5	
149	Waveform 1	1	505.122807620	505.344248440	0.0	22050.0	0.221	22050.0		
149	Spectrogram 1	1	505.122807620	505.344248440	0.0	22050.0	0.221	22050.0	-47.2	
150	Waveform 1	1	570.692826350	571.034477900	0.0	22050.0	0.342	22050.0		
150	Spectrogram 1	1	570.692826350	571.034477900	0.0	22050.0	0.342	22050.0	-41.4	
151	Waveform 1	1	571.989836864	572.287200250	0.0	22050.0	0.297	22050.0		
151	Spectrogram 1	1	571.989836864	572.287200250	0.0	22050.0	0.297	22050.0	-40.6	
152	Waveform 1	1	572.312507772	572.578236755	0.0	22050.0	0.266	22050.0		
152	Spectrogram 1	1	572.312507772	572.578236755	0.0	22050.0	0.266	22050.0	-39.5	
153	Waveform 1	1	572.571909875	572.919888305	0.0	22050.0	0.348	22050.0		
153	Spectrogram 1	1	572.571909875	572.919888305	0.0	22050.0	0.348	22050.0	-38.7	
154	Waveform 1	1	573.501961316	573.799324703	0.0	22050.0	0.297	22050.0		
154	Spectrogram 1	1	573.501961316	573.799324703	0.0	22050.0	0.297	22050.0	-43.6	
